,movie_id,genre_id
39816,144560,10749
39817,144560,18
39818,44219,35
39819,19963,35
39820,105981,10749
39821,105981,18
39822,89688,99
39823,89688,10769
39824,263532,99
39825,44912,12
39826,44912,28
39827,44912,53
39828,44912,878
39829,15766,28
39830,15766,14
39831,15766,878
39832,57536,99
39833,56272,28
39834,56272,35
39835,56272,18
39836,13378,16
39837,13378,10751
39838,36784,18
39839,112422,18
39840,64566,18
39841,50069,99
39842,58224,35
39843,58224,10751
39844,52449,35
39845,35688,35
39846,35688,10749
39847,89158,18
39848,148675,18
39849,148675,36
39850,148675,10749
39851,131504,10749
39852,131504,35
39853,80941,35
39854,80941,10749
39855,74088,35
39856,94241,18
39857,94241,10752
39858,45239,18
39859,38356,28
39860,38356,878
39861,38356,12
39862,59861,35
39863,59861,10749
39864,59861,18
39865,57771,35
39866,57771,10402
39867,38319,35
39868,291164,80
39869,291164,28
39870,291164,53
39871,47386,27
39872,47386,53
39873,97831,18
39874,97831,10749
39875,175035,35
39876,175035,10749
39877,43188,18
39878,95854,10749
39879,95854,80
39880,80086,28
39881,80086,12
39882,126777,12
39883,126777,36
39884,60062,35
39885,60062,10751
39886,14552,18
39887,14552,10749
39888,59111,9648
39889,59111,53
39890,44991,35
39891,44991,18
39892,44991,10749
39893,330152,99
39894,108213,10402
39895,108213,16
39896,107973,10749
39897,107973,10402
39898,64854,27
39899,64854,53
39900,62382,80
39901,62382,18
39902,62382,10769
39903,62382,36
39904,62382,53
39905,128042,18
39906,18928,28
39907,18928,37
39908,429876,18
39909,61033,35
39910,23190,10770
39911,23190,99
39912,47975,99
39913,65034,18
39914,61546,9648
39915,125233,18
39916,125233,10770
39917,85430,35
39918,32934,18
39919,1736,35
39920,1736,18
39921,91150,18
39922,126516,18
39923,64350,99
39924,18888,35
39925,18888,18
39926,18888,14
39927,44439,28
39928,44439,10752
39929,44439,10749
39930,44439,18
39931,44439,35
39932,288108,99
39933,18125,18
39934,18125,35
39935,42368,10749
39936,42368,35
39937,42368,28
39938,42150,18
39939,289010,18
39940,366044,99
39941,147846,18
39942,27358,27
39943,27358,878
39944,22907,28
39945,22907,80
39946,22907,18
39947,22907,53
39948,53256,10749
39949,53256,18
39950,53256,35
39951,59065,18
39952,12840,18
39953,12840,35
39954,12840,10749
39955,169842,18
39956,55759,35
39957,114514,99
39958,126517,18
39959,12513,18
39960,73884,16
39961,73884,18
39962,73884,35
39963,32893,18
39964,60302,35
39965,60302,18
39966,52605,18
39967,38317,35
39968,38317,10749
39969,38317,10751
39970,51540,35
39971,51540,80
39972,41360,878
39973,41360,53
39974,65509,35
39975,65509,18
39976,49013,16
39977,49013,10751
39978,49013,12
39979,49013,35
39980,96394,10752
39981,96394,18
39982,64158,28
39983,64158,18
39984,64158,10752
39985,25867,28
39986,25867,35
39987,25867,10769
39988,58257,18
39989,72449,80
39990,72449,9648
39991,72449,53
39992,63197,18
39993,63197,27
39994,63197,9648
39995,63197,53
39996,66113,18
39997,66113,53
39998,52239,18
39999,52239,10749
40000,30645,35
40001,45215,80
40002,45215,18
40003,45215,9648
40004,45215,53
40005,108923,12
40006,108923,18
40007,45657,27
40008,45657,53
40009,48627,35
40010,48627,10751
40011,41339,99
40012,63144,99
40013,109258,18
40014,109258,10752
40015,109251,18
40016,109251,10749
40017,29577,35
40018,29577,10402
40019,29577,10749
40020,83989,28
40021,83989,37
40022,24792,99
40023,24792,10751
40024,36663,9648
40025,36663,53
40026,44990,35
40027,44990,10749
40028,26699,80
40029,45014,18
40030,20055,80
40031,20055,18
40032,20055,9648
40033,20055,53
40034,61537,35
40035,61537,80
40036,61537,18
40037,61537,9648
40038,61537,53
40039,19434,10770
40040,19434,18
40041,37560,80
40042,37560,53
40043,86262,18
40044,39840,18
40045,37832,35
40046,61814,18
40047,52188,18
40048,45690,18
40049,45690,10769
40050,80294,18
40051,12432,10749
40052,12432,18
40053,1482,28
40054,1482,18
40055,40047,18
40056,40047,10402
40057,40047,10770
40058,98060,99
40059,98060,18
40060,63297,28
40061,63297,53
40062,68200,99
40063,94725,18
40064,95482,18
40065,95482,28
40066,95482,53
40067,95482,80
40068,95482,10769
40069,67236,18
40070,262296,99
40071,288153,35
40072,288153,80
40073,288153,53
40074,288153,18
40075,288153,27
40076,35954,18
40077,35954,53
40078,42516,18
40079,42516,10769
40080,32691,18
40081,54690,10749
40082,54690,18
40083,37189,35
40084,37189,18
40085,37189,10749
40086,177697,18
40087,96105,35
40088,109048,10402
40089,109048,35
40090,109048,18
40091,109048,10749
40092,21959,18
40093,21959,878
40094,21959,10769
40095,68029,35
40096,68029,10769
40097,60897,16
40098,60897,35
40099,60897,10751
40100,67109,28
40101,67109,35
40102,67109,10769
40103,73340,99
40104,38645,35
40105,38645,18
40106,49594,37
40107,295560,99
40108,44480,16
40109,64780,99
40110,64780,10402
40111,64780,10769
40112,71982,18
40113,71982,37
40114,84922,18
40115,84922,10402
40116,59860,12
40117,59860,35
40118,59860,10749
40119,55895,18
40120,55895,10749
40121,4641,35
40122,4641,18
40123,4641,10751
40124,4641,10770
40125,16900,99
40126,66195,35
40127,66195,53
40128,66195,80
40129,12445,10751
40130,12445,14
40131,12445,12
40132,65058,99
40133,64690,18
40134,64690,28
40135,64690,53
40136,64690,80
40137,53404,53
40138,53404,80
40139,53404,9648
40140,60899,18
40141,33765,18
40142,33765,10749
40143,58882,18
40144,58882,36
40145,1771,28
40146,1771,12
40147,1771,878
40148,27984,53
40149,41872,10770
40150,41872,35
40151,41872,18
40152,41872,53
40153,50646,35
40154,50646,18
40155,50646,10749
40156,80613,10749
40157,80613,35
40158,80613,18
40159,72447,28
40160,72447,18
40161,72447,80
40162,134168,18
40163,100010,18
40164,100010,10752
40165,142876,35
40166,142876,18
40167,115425,12
40168,115425,18
40169,115425,28
40170,115425,36
40171,115425,10749
40172,51828,18
40173,51828,10749
40174,62522,10749
40175,62522,35
40176,63287,18
40177,27588,18
40178,27588,27
40179,27588,10749
40180,404479,99
40181,74946,10749
40182,74946,18
40183,62749,18
40184,62749,10752
40185,45801,18
40186,45801,10749
40187,45801,10752
40188,85367,80
40189,67913,28
40190,67913,35
40191,67913,53
40192,67913,80
40193,66942,10749
40194,66942,35
40195,66942,18
40196,59115,27
40197,59115,9648
40198,59115,878
40199,62106,99
40200,72558,27
40201,72558,878
40202,72558,10769
40203,51162,16
40204,51162,10751
40205,55632,35
40206,65599,18
40207,65599,27
40208,91891,28
40209,91891,35
40210,91891,18
40211,58897,18
40212,28480,18
40213,28480,14
40214,8897,18
40215,8897,10749
40216,8897,10769
40217,56653,18
40218,56653,27
40219,59566,80
40220,59566,9648
40221,59566,53
40222,59566,18
40223,30873,99
40224,54540,10751
40225,42463,53
40226,42463,18
40227,42463,80
40228,42481,80
40229,42481,18
40230,8888,18
40231,46772,18
40232,46772,14
40233,47251,18
40234,86655,99
40235,31303,18
40236,28039,28
40237,28039,18
40238,28039,36
40239,28039,10752
40240,46995,80
40241,46995,18
40242,60785,35
40243,60785,10769
40244,230680,18
40245,57389,18
40246,26242,18
40247,65016,14
40248,65016,18
40249,65016,10769
40250,13931,16
40251,13931,10751
40252,44117,28
40253,44117,18
40254,44117,878
40255,44117,10770
40256,63736,28
40257,63736,12
40258,63736,14
40259,63736,878
40260,94716,18
40261,41513,16
40262,41513,10751
40263,41513,12
40264,41513,35
40265,41513,14
40266,48453,18
40267,48453,35
40268,48453,53
40269,48453,10769
40270,48612,18
40271,48612,10749
40272,67636,18
40273,67636,37
40274,51765,37
40275,51765,18
40276,43935,28
40277,43935,35
40278,43935,27
40279,43935,9648
40280,43935,878
40281,43935,53
40282,12446,18
40283,80210,99
40284,17086,18
40285,50544,10749
40286,50544,35
40287,51735,18
40288,47116,18
40289,47116,10749
40290,47116,10769
40291,107246,18
40292,107246,10402
40293,50072,18
40294,68412,18
40295,69794,53
40296,69794,80
40297,70192,37
40298,70192,18
40299,111678,35
40300,111678,10749
40301,50004,18
40302,50004,10769
40303,20268,18
40304,20268,80
40305,68174,18
40306,68174,53
40307,68174,9648
40308,49847,27
40309,49847,53
40310,22093,18
40311,22093,10749
40312,22093,10769
40313,12819,10751
40314,12819,16
40315,85640,18
40316,121903,18
40317,141055,35
40318,83105,18
40319,33927,80
40320,33927,18
40321,33927,53
40322,92311,18
40323,43792,35
40324,43792,10402
40325,43792,10749
40326,76382,18
40327,76382,35
40328,76382,10749
40329,47854,18
40330,47854,28
40331,47854,36
40332,47854,53
40333,138341,35
40334,138341,18
40335,126922,18
40336,126922,10749
40337,55846,80
40338,55846,28
40339,55846,53
40340,189005,35
40341,189005,18
40342,189005,10402
40343,13254,53
40344,13254,18
40345,13254,27
40346,13254,9648
40347,44257,10402
40348,54384,10402
40349,54384,10749
40350,67404,99
40351,57403,9648
40352,57403,18
40353,86261,35
40354,86261,18
40355,90511,99
40356,45839,35
40357,45839,10751
40358,19178,18
40359,19178,35
40360,128395,18
40361,45765,18
40362,88562,18
40363,24923,9648
40364,24923,27
40365,91208,35
40366,91208,18
40367,91208,10749
40368,57361,18
40369,57361,53
40370,57361,80
40371,95956,10749
40372,95956,18
40373,46920,18
40374,36956,35
40375,36956,18
40376,36956,10749
40377,43338,12
40378,43338,35
40379,43338,18
40380,51851,35
40381,51851,10749
40382,54326,18
40383,54326,10769
40384,191060,99
40385,38937,35
40386,38937,99
40387,8462,18
40388,35008,18
40389,35008,53
40390,47855,18
40391,47855,14
40392,47855,10749
40393,47324,18
40394,47324,80
40395,51010,18
40396,56810,18
40397,56810,53
40398,77546,18
40399,77546,27
40400,14688,35
40401,14688,10749
40402,59968,35
40403,59968,18
40404,105158,99
40405,38638,99
40406,38638,27
40407,63849,18
40408,63849,35
40409,11110,18
40410,65673,99
40411,73408,27
40412,78381,27
40413,78381,53
40414,39806,18
40415,54220,99
40416,209802,10770
40417,209802,35
40418,209802,18
40419,51620,28
40420,51620,53
40421,51620,878
40422,53146,18
40423,53146,53
40424,13070,99
40425,70821,18
40426,70342,10402
40427,70342,99
40428,52350,35
40429,52350,18
40430,63943,35
40431,25894,18
40432,25894,53
40433,120932,18
40434,120932,12
40435,61791,53
40436,61791,28
40437,61791,18
40438,61791,878
40439,51993,35
40440,51993,18
40441,101653,18
40442,133781,35
40443,133781,80
40444,133781,10749
40445,64318,35
40446,64318,80
40447,64318,18
40448,64318,10749
40449,29399,14
40450,29399,27
40451,35257,16
40452,35257,10751
40453,28793,53
40454,26479,18
40455,26479,28
40456,92465,35
40457,120995,18
40458,49520,35
40459,46558,99
40460,46558,10769
40461,29496,80
40462,29496,53
40463,29496,37
40464,50014,18
40465,62206,28
40466,62206,12
40467,62206,35
40468,56697,35
40469,52991,18
40470,81829,28
40471,81829,53
40472,185197,18
40473,185197,10402
40474,104602,35
40475,80771,35
40476,80771,10749
40477,67675,99
40478,67675,10402
40479,67675,10751
40480,46584,35
40481,11604,18
40482,11604,53
40483,11604,80
40484,11604,10749
40485,111623,35
40486,111623,10749
40487,90395,35
40488,90395,14
40489,90395,10402
40490,90395,878
40491,59435,10751
40492,59435,18
40493,59435,10749
40494,59435,35
40495,56832,27
40496,56832,28
40497,56832,878
40498,41387,28
40499,41387,35
40500,52846,10749
40501,50722,18
40502,82688,99
40503,82688,10769
40504,39413,18
40505,39413,35
40506,9295,35
40507,9295,10749
40508,9295,10402
40509,55779,27
40510,55779,9648
40511,51384,18
40512,51384,10749
40513,60309,80
40514,60309,18
40515,60309,36
40516,55465,35
40517,35030,18
40518,31398,10752
40519,31398,18
40520,31398,36
40521,43120,878
40522,38774,18
40523,38774,53
40524,38774,80
40525,38774,9648
40526,29484,9648
40527,29484,53
40528,29484,80
40529,29484,18
40530,88271,18
40531,40794,35
40532,40794,18
40533,40794,10749
40534,62385,878
40535,62385,10749
40536,162453,18
40537,42973,35
40538,42973,18
40539,77922,18
40540,35802,18
40541,35802,10749
40542,47261,53
40543,47261,18
40544,47261,10749
40545,56288,10751
40546,56288,35
40547,56288,28
40548,73930,35
40549,105287,10402
40550,105287,99
40551,117412,35
40552,117412,18
40553,98635,18
40554,98635,35
40555,111960,35
40556,111960,18
40557,111960,14
40558,111960,10749
40559,111960,878
40560,42692,18
40561,42692,10749
40562,42692,36
40563,64964,18
40564,46998,10769
40565,46998,27
40566,46261,14
40567,46261,27
40568,46261,53
40569,58151,27
40570,58151,35
40571,55420,18
40572,55420,878
40573,104251,14
40574,104251,18
40575,22857,35
40576,22857,18
40577,60375,35
40578,44835,18
40579,51370,99
40580,49913,18
40581,49913,10769
40582,100776,99
40583,100776,10402
40584,21786,18
40585,21786,27
40586,21786,9648
40587,21786,53
40588,33470,99
40589,52015,18
40590,52015,27
40591,52015,28
40592,52015,53
40593,52015,878
40594,58492,35
40595,58492,99
40596,84880,99
40597,48289,18
40598,48289,53
40599,62835,28
40600,62835,53
40601,62835,80
40602,62835,18
40603,55244,99
40604,80382,18
40605,80382,10749
40606,421510,99
40607,43942,99
40608,18634,878
40609,18634,53
40610,29491,27
40611,109235,35
40612,109235,10402
40613,4938,28
40614,4938,37
40615,76121,18
40616,76121,53
40617,76121,80
40618,63311,18
40619,63311,27
40620,63311,9648
40621,63311,53
40622,20441,27
40623,121530,18
40624,17974,35
40625,59392,18
40626,59392,10749
40627,59392,878
40628,15052,27
40629,15052,9648
40630,15052,53
40631,64832,18
40632,64832,28
40633,64832,10749
40634,55845,99
40635,64320,53
40636,64320,18
40637,44750,35
40638,44750,18
40639,37430,12
40640,37430,14
40641,37430,28
40642,50023,14
40643,50023,9648
40644,50023,53
40645,50023,10749
40646,51588,35
40647,57211,99
40648,11388,35
40649,16335,27
40650,16335,53
40651,52725,99
40652,53437,99
40653,52338,18
40654,52338,10749
40655,69292,878
40656,63721,28
40657,63721,35
40658,15425,18
40659,15425,27
40660,15425,53
40661,15425,878
40662,53520,35
40663,53520,18
40664,69765,18
40665,69765,36
40666,27986,80
40667,27986,18
40668,63579,99
40669,109008,18
40670,109008,53
40671,11248,18
40672,11248,53
40673,11248,28
40674,21141,27
40675,21141,53
40676,52685,27
40677,40016,27
40678,40016,878
40679,100794,18
40680,100794,10769
40681,17236,10749
40682,17236,18
40683,48199,18
40684,48199,10769
40685,48199,27
40686,60784,18
40687,60784,35
40688,60784,10769
40689,73358,9648
40690,73358,53
40691,73358,18
40692,69798,35
40693,79775,28
40694,79775,18
40695,79775,10769
40696,79775,10770
40697,246749,37
40698,246749,18
40699,86751,99
40700,54662,35
40701,54662,18
40702,46758,18
40703,172149,18
40704,39845,18
40705,36519,80
40706,36519,53
40707,72711,99
40708,54797,10752
40709,54797,12
40710,54797,28
40711,54797,18
40712,48572,27
40713,48572,28
40714,48572,53
40715,74938,35
40716,74938,18
40717,74938,10749
40718,67532,18
40719,32859,18
40720,32859,10752
40721,407,18
40722,407,53
40723,67884,35
40724,18375,18
40725,18375,10749
40726,14215,18
40727,14215,53
40728,55720,18
40729,25855,53
40730,25855,28
40731,55246,35
40732,55246,10749
40733,58884,18
40734,50838,53
40735,50838,9648
40736,392884,18
40737,72744,99
40738,72744,10402
40739,70868,10749
40740,70868,35
40741,117478,10749
40742,117478,35
40743,98482,10752
40744,98482,18
40745,95358,35
40746,95358,10402
40747,95358,10749
40748,47675,18
40749,47675,35
40750,52278,35
40751,52278,10749
40752,106833,35
40753,106833,18
40754,99272,10752
40755,99272,18
40756,65055,27
40757,65055,53
40758,51072,35
40759,51072,10749
40760,39538,18
40761,39538,53
40762,39538,878
40763,61667,18
40764,61667,35
40765,131764,10749
40766,131764,12
40767,23587,28
40768,23587,80
40769,23587,53
40770,64586,18
40771,64586,10749
40772,60225,18
40773,60225,10749
40774,85498,27
40775,85498,878
40776,64639,18
40777,64639,53
40778,60308,18
40779,47753,99
40780,16092,27
40781,16092,53
40782,16092,9648
40783,45048,18
40784,45048,10749
40785,108844,18
40786,108844,10749
40787,72914,99
40788,43511,35
40789,43511,10402
40790,28373,53
40791,28373,18
40792,73532,18
40793,73532,35
40794,73454,28
40795,73454,53
40796,73454,10749
40797,89271,18
40798,43637,28
40799,43637,10769
40800,61202,18
40801,61202,35
40802,61202,10749
40803,47760,18
40804,47760,10749
40805,55785,18
40806,68341,18
40807,68341,53
40808,68341,80
40809,46909,14
40810,46909,35
40811,46909,53
40812,46909,9648
40813,46909,10769
40814,71689,16
40815,71689,35
40816,71689,10751
40817,71689,10770
40818,31167,53
40819,30867,99
40820,30867,10402
40821,55847,18
40822,55847,10749
40823,65317,10769
40824,65317,27
40825,65317,9648
40826,65317,53
40827,103475,99
40828,103475,10402
40829,49974,35
40830,49974,18
40831,64524,53
40832,35125,18
40833,35125,35
40834,35125,10769
40835,78228,18
40836,65081,35
40837,57726,18
40838,36236,35
40839,36236,18
40840,36236,10749
40841,63327,18
40842,61404,28
40843,61404,53
40844,61404,80
40845,76684,35
40846,76684,18
40847,32958,18
40848,45806,18
40849,38543,10749
40850,38543,12
40851,38543,28
40852,38543,36
40853,80241,12
40854,80241,18
40855,66605,35
40856,269518,99
40857,81783,99
40858,166798,18
40859,36513,18
40860,36513,10749
40861,27881,27
40862,100033,18
40863,18093,18
40864,18093,10749
40865,86920,12
40866,86920,28
40867,86920,53
40868,124630,18
40869,87063,18
40870,5473,18
40871,5473,80
40872,5473,10769
40873,72049,18
40874,72049,10749
40875,46534,28
40876,46534,53
40877,55890,80
40878,55890,27
40879,55890,9648
40880,44950,53
40881,44950,27
40882,101772,18
40883,101772,10752
40884,154623,10752
40885,13616,18
40886,13616,36
40887,38437,28
40888,38437,12
40889,38437,9648
40890,24428,878
40891,24428,28
40892,24428,12
40893,82260,80
40894,82260,18
40895,49517,18
40896,49517,53
40897,49517,9648
40898,60243,18
40899,48231,18
40900,48231,53
40901,109886,18
40902,109886,10749
40903,74525,18
40904,74525,9648
40905,42077,9648
40906,42266,18
40907,42266,35
40908,59440,28
40909,59440,18
40910,85821,18
40911,33555,14
40912,33555,18
40913,33555,27
40914,33555,28
40915,33555,53
40916,33555,9648
40917,125736,28
40918,125736,18
40919,94655,18
40920,131732,35
40921,106825,10402
40922,10316,18
40923,65283,18
40924,91961,80
40925,91961,18
40926,95949,80
40927,95949,18
40928,84299,10749
40929,74725,27
40930,74725,53
40931,74725,80
40932,49021,28
40933,49021,12
40934,49021,53
40935,38743,35
40936,38743,80
40937,38743,18
40938,38743,10402
40939,67885,99
40940,67885,18
40941,37822,35
40942,37822,80
40943,37822,18
40944,52058,99
40945,58699,28
40946,58699,18
40947,58699,10749
40948,40807,35
40949,40807,18
40950,39517,18
40951,52837,28
40952,52837,878
40953,54469,18
40954,54469,10749
40955,41800,18
40956,41800,878
40957,41800,28
40958,41800,10751
40959,41800,14
40960,85916,35
40961,85916,28
40962,85916,53
40963,81401,18
40964,63375,35
40965,63375,18
40966,63375,878
40967,74879,18
40968,74879,80
40969,74643,18
40970,74643,35
40971,74643,10749
40972,17658,35
40973,17658,18
40974,57714,35
40975,105757,37
40976,105757,18
40977,13687,18
40978,13687,35
40979,71905,99
40980,71905,28
40981,71905,35
40982,71905,18
40983,114060,35
40984,114060,10752
40985,39861,27
40986,123723,10749
40987,123723,35
40988,115596,10749
40989,115596,18
40990,59852,27
40991,59852,878
40992,85743,18
40993,85743,80
40994,45590,18
40995,103590,18
40996,55863,28
40997,55863,35
40998,55863,878
40999,55863,10752
41000,55863,10769
41001,47182,16
41002,47182,10751
41003,91094,18
41004,148284,28
41005,148284,35
41006,148284,18
41007,148284,10749
41008,148284,878
41009,56345,99
41010,148327,18
41011,129427,99
41012,60421,18
41013,27439,27
41014,27439,9648
41015,27439,53
41016,50765,28
41017,50765,53
41018,50765,878
41019,50765,9648
41020,70636,53
41021,70636,878
41022,63907,28
41023,63907,53
41024,113432,18
41025,113432,10751
41026,33592,27
41027,33592,53
41028,58402,18
41029,58402,28
41030,58402,53
41031,58402,80
41032,58402,10769
41033,30043,10749
41034,30043,18
41035,86440,18
41036,86440,35
41037,86440,10749
41038,86440,10769
41039,149507,18
41040,126004,18
41041,126004,10769
41042,63025,27
41043,63025,53
41044,63025,9648
41045,88922,27
41046,64720,53
41047,64720,18
41048,125039,80
41049,125039,18
41050,70588,10749
41051,70588,35
41052,70588,18
41053,48778,9648
41054,48778,18
41055,48778,35
41056,48778,80
41057,42707,9648
41058,42707,53
41059,31116,53
41060,31116,14
41061,31116,878
41062,31116,27
41063,31116,18
41064,56401,18
41065,129942,18
41066,134209,18
41067,113258,99
41068,117404,99
41069,117404,10769
41070,83633,35
41071,83633,10402
41072,69722,18
41073,61645,35
41074,61645,10749
41075,218389,10749
41076,218389,35
41077,143841,18
41078,74810,35
41079,76013,53
41080,54700,18
41081,54700,27
41082,54700,53
41083,73588,27
41084,73588,53
41085,73588,9648
41086,111625,10402
41087,111625,10749
41088,43460,18
41089,52847,18
41090,52847,10402
41091,52847,10749
41092,80122,12
41093,83015,35
41094,225951,18
41095,47496,35
41096,85365,28
41097,85365,80
41098,85365,18
41099,85365,53
41100,11383,99
41101,28858,99
41102,28858,36
41103,43981,99
41104,43981,18
41105,43981,35
41106,80115,18
41107,80115,35
41108,24566,99
41109,125553,99
41110,61683,27
41111,61683,18
41112,58878,28
41113,58878,18
41114,37239,99
41115,76853,35
41116,76853,18
41117,39254,28
41118,39254,878
41119,39254,18
41120,72648,27
41121,6182,18
41122,42585,18
41123,337435,18
41124,337435,10752
41125,208309,18
41126,147105,16
41127,147105,10751
41128,67273,99
41129,73262,27
41130,73262,878
41131,73262,53
41132,9345,18
41133,9345,9648
41134,9345,53
41135,61267,18
41136,61267,10749
41137,61267,10769
41138,60981,18
41139,91391,18
41140,91391,35
41141,172004,99
41142,162451,99
41143,49452,18
41144,126732,18
41145,35221,35
41146,35221,18
41147,109991,18
41148,109991,36
41149,30014,80
41150,30014,18
41151,58732,35
41152,133123,18
41153,133123,28
41154,75803,99
41155,68817,18
41156,68817,10402
41157,68817,10749
41158,60935,27
41159,60935,878
41160,60935,9648
41161,60935,53
41162,53344,99
41163,53344,10402
41164,59437,18
41165,70875,99
41166,76543,18
41167,76543,10749
41168,75969,35
41169,71933,878
41170,71933,18
41171,27999,18
41172,27999,53
41173,50837,18
41174,50837,53
41175,71859,18
41176,71859,53
41177,69480,99
41178,43688,35
41179,70009,53
41180,70009,9648
41181,10005,28
41182,10005,12
41183,10005,53
41184,79094,37
41185,52451,12
41186,52451,28
41187,52451,53
41188,49530,28
41189,49530,53
41190,49530,878
41191,70925,18
41192,18916,35
41193,62728,18
41194,62728,53
41195,62728,80
41196,46724,35
41197,46724,80
41198,46724,53
41199,45013,35
41200,45013,18
41201,45013,10751
41202,44754,18
41203,72113,35
41204,72113,18
41205,71677,18
41206,71677,28
41207,71677,80
41208,50839,53
41209,50839,18
41210,71821,9648
41211,71821,27
41212,37079,10749
41213,37079,18
41214,37079,35
41215,23807,28
41216,23807,27
41217,23807,878
41218,52297,99
41219,85766,99
41220,85766,36
41221,206052,37
41222,206052,10402
41223,72571,27
41224,72432,18
41225,72432,9648
41226,71157,18
41227,45156,35
41228,45156,18
41229,45156,10749
41230,61730,35
41231,61730,10749
41232,104449,35
41233,104449,10749
41234,113105,28
41235,113105,878
41236,70500,12
41237,70500,878
41238,70500,28
41239,139863,99
41240,3966,35
41241,58233,80
41242,58233,12
41243,58233,28
41244,58233,35
41245,58233,53
41246,59965,53
41247,59965,28
41248,59965,9648
41249,69310,18
41250,69310,28
41251,69310,10769
41252,53487,18
41253,76025,18
41254,43845,36
41255,43845,18
41256,92751,27
41257,92751,10769
41258,42696,18
41259,42696,10769
41260,138535,99
41261,83354,28
41262,83354,37
41263,12838,18
41264,22819,18
41265,94623,99
41266,123334,99
41267,46147,18
41268,46147,35
41269,46147,10749
41270,57602,10752
41271,57602,18
41272,86126,18
41273,86126,80
41274,28687,27
41275,28687,878
41276,28687,53
41277,140003,99
41278,58069,28
41279,58069,12
41280,58069,18
41281,58069,10769
41282,72172,18
41283,72172,28
41284,72172,35
41285,72172,53
41286,72172,10769
41287,63492,35
41288,63492,10749
41289,69668,18
41290,69668,53
41291,69668,9648
41292,65992,99
41293,58511,99
41294,27642,27
41295,27642,878
41296,47342,878
41297,47342,28
41298,47342,12
41299,47342,35
41300,70670,53
41301,70670,80
41302,69735,28
41303,69735,12
41304,69735,16
41305,69735,80
41306,69735,878
41307,126015,99
41308,139467,35
41309,139467,18
41310,32909,12
41311,32909,18
41312,32909,28
41313,45610,28
41314,45610,53
41315,45610,80
41316,77801,99
41317,78309,35
41318,78309,10749
41319,81315,18
41320,81315,10749
41321,61891,18
41322,61891,36
41323,61891,53
41324,46934,35
41325,46934,80
41326,46934,18
41327,82020,27
41328,82020,53
41329,70196,28
41330,70196,53
41331,56122,18
41332,56122,35
41333,18865,35
41334,18865,18
41335,18865,10749
41336,79031,18
41337,72494,9648
41338,72494,53
41339,79401,18
41340,79401,10749
41341,69217,18
41342,69217,53
41343,61121,18
41344,28414,99
41345,83147,37
41346,18520,99
41347,27012,35
41348,42605,18
41349,22396,28
41350,22396,37
41351,22396,10769
41352,59108,28
41353,59108,35
41354,88794,18
41355,88794,80
41356,88794,36
41357,27769,18
41358,27769,27
41359,27769,53
41360,73499,28
41361,73499,18
41362,73499,80
41363,14127,80
41364,14127,18
41365,14127,9648
41366,14127,53
41367,49411,18
41368,17578,12
41369,17578,16
41370,17578,9648
41371,60387,35
41372,60387,10752
41373,74536,18
41374,74536,53
41375,74536,80
41376,52799,18
41377,52799,10749
41378,40658,99
41379,40658,10769
41380,39450,35
41381,39450,10749
41382,95448,18
41383,36261,28
41384,36261,18
41385,65229,18
41386,25656,35
41387,25656,10769
41388,64347,18
41389,64347,53
41390,64347,10769
41391,6360,35
41392,6360,18
41393,38683,28
41394,157924,99
41395,47189,35
41396,47189,10749
41397,47189,10769
41398,52472,35
41399,52472,18
41400,125943,18
41401,125943,35
41402,40592,27
41403,19034,9648
41404,19034,16
41405,19034,27
41406,199072,18
41407,199072,10749
41408,65044,18
41409,65044,10769
41410,65044,27
41411,75964,10402
41412,75964,99
41413,44826,12
41414,44826,18
41415,44826,10751
41416,50875,18
41417,50875,53
41418,70578,80
41419,70578,18
41420,70578,53
41421,14673,28
41422,14673,80
41423,14673,53
41424,36142,18
41425,36142,27
41426,36142,53
41427,36142,80
41428,109435,18
41429,37958,14
41430,37958,28
41431,37958,18
41432,71880,35
41433,37736,18
41434,37736,10769
41435,185292,99
41436,75311,99
41437,54421,35
41438,54421,18
41439,28629,14
41440,28629,27
41441,28629,9648
41442,31222,99
41443,26738,53
41444,26738,18
41445,62630,18
41446,62630,28
41447,62630,53
41448,62630,80
41449,62630,10752
41450,70586,28
41451,70586,80
41452,70586,18
41453,70586,53
41454,84427,18
41455,94336,18
41456,51994,18
41457,51994,10749
41458,121462,18
41459,51248,27
41460,51248,53
41461,77365,99
41462,77365,80
41463,75233,18
41464,12428,18
41465,4790,53
41466,17495,18
41467,80607,16
41468,61985,18
41469,61985,36
41470,61985,37
41471,53328,99
41472,65831,35
41473,65831,18
41474,72875,18
41475,60422,35
41476,60422,18
41477,55292,28
41478,55292,18
41479,40350,27
41480,40350,53
41481,43252,18
41482,43252,14
41483,114975,37
41484,114975,28
41485,114975,10749
41486,9364,18
41487,9364,10749
41488,48014,27
41489,59206,99
41490,11403,18
41491,11403,10749
41492,47320,35
41493,47320,18
41494,47320,10749
41495,125249,28
41496,93560,28
41497,93560,878
41498,93560,53
41499,4195,18
41500,4195,80
41501,14726,18
41502,14726,10749
41503,14726,53
41504,4809,35
41505,4809,18
41506,181537,35
41507,119564,35
41508,35543,80
41509,35543,18
41510,35543,9648
41511,65057,35
41512,65057,18
41513,60420,18
41514,60420,10749
41515,64328,35
41516,64328,10751
41517,64328,10402
41518,10109,28
41519,10109,12
41520,10109,35
41521,10109,18
41522,10109,14
